   3.9         11.1527        1.3679
  11.4         11.9407        1.4547
  21.1         13.3135        0.7600
  30.9         15.8451        0.6512
  40.8         18.5583        0.8036
  50.8         22.3063        1.1899
  60.7         27.1982        1.7184
  70.6         29.2109        1.6553
  80.6         30.5498        1.2827
  90.5         31.1712        1.2529
 100.4         30.5754        1.2521
 110.4         29.0552        1.1696
 120.2         25.4496        1.1064
 130.3         22.1228        1.4568
 140.2         19.0358        1.0353
 150.2         16.0138        0.9222
 159.9         13.2008        0.8244
 169.7         11.6780        1.1518
 177.3         11.6219        1.1585
